Shipment_ID,Customer_ID,Order_Date,Delivery_Date,Origin_Zone,Destination_Zone,Package_Type,Shipping_Mode,Shipping_Cost,Delivery_Status,Delivery_Days,Delivery_Performance
SHP00484,CUST0180,2024-05-13,2024-05-15,East,Central,Fragile,Standard,226,Delivered,2,On Time
SHP00089,CUST0113,2024-05-14,2024-05-17,Central,North,Document,Standard,449,Failed,3,Not On Time
SHP01085,CUST0318,2024-05-16,2024-05-17,North,East,Parcel,Express,444,Delivered,1,On Time
SHP00608,CUST0497,2024-05-17,2024-05-20,West,North,Fragile,Express,531,Delivered,3,On Time
SHP01934,CUST0442,2024-05-17,2024-05-21,West,Central,Parcel,Same Day,464,Delivered,4,Not On Time
SHP00747,CUST0052,2024-05-18,2024-05-19,East,East,Parcel,Express,571,Delivered,1,On Time
SHP00741,CUST0268,2024-05-19,2024-05-22,South,West,Document,Express,468,Delayed,3,Not On Time
SHP00841,CUST0295,2024-05-20,2024-05-24,West,North,Parcel,Same Day,605,Delivered,4,Not On Time
SHP01613,CUST0386,2024-05-20,2024-05-23,North,North,Fragile,Standard,332,Failed,3,Not On Time
SHP01640,CUST0387,2024-05-20,2024-05-21,Central,Central,Parcel,Express,563,Delivered,1,On Time
SHP00788,CUST0113,2024-05-22,2024-05-26,East,North,Electronics,Express,407,Delivered,4,Not On Time
SHP01374,CUST0101,2024-05-22,2024-05-25,West,Central,Document,Standard,207,Delayed,3,Not On Time
SHP01763,CUST0113,2024-05-22,2024-05-25,West,South,Document,Standard,422,Delivered,3,On Time
SHP01569,CUST0440,2024-05-22,2024-05-24,North,Central,Fragile,Same Day,385,Cancelled,2,Not On Time
SHP00165,CUST0081,2024-05-23,2024-05-30,South,South,Document,Standard,158,Delivered,7,Not On Time
SHP00184,CUST0187,2024-05-23,2024-05-27,South,Central,Parcel,Standard,327,Delivered,4,Not On Time
SHP00429,CUST0113,2024-05-23,2024-05-25,West,North,Document,Standard,100,Delivered,2,On Time
SHP00688,CUST0002,2024-05-24,2024-05-28,East,South,Fragile,Same Day,356,Delivered,4,Not On Time
SHP00791,CUST0130,2024-05-24,2024-05-28,South,West,Fragile,Express,421,Delivered,4,Not On Time
SHP00536,CUST0220,2024-05-25,2024-05-28,South,East,Parcel,Standard,81,Delivered,3,On Time
SHP01141,CUST0054,2024-05-25,2024-05-26,Central,North,Parcel,Express,692,Delayed,1,Not On Time
SHP01659,CUST0343,2024-05-25,2024-05-26,East,West,Parcel,Express,252,Delivered,1,On Time
SHP00959,CUST0485,2024-05-26,2024-05-28,Central,South,Electronics,Standard,347,Delivered,2,On Time
SHP00173,CUST0224,2024-05-26,2024-06-02,East,East,Fragile,Same Day,725,Delivered,7,Not On Time
SHP00899,CUST0225,2024-05-27,2024-06-02,Central,South,Parcel,Standard,375,Delivered,6,Not On Time
SHP01921,CUST0385,2024-05-27,2024-05-29,West,South,Electronics,Express,669,Delivered,2,On Time
SHP01980,CUST0403,2024-05-28,2024-05-30,East,South,Fragile,Standard,119,Delivered,2,On Time
SHP01026,CUST0126,2024-05-28,2024-05-31,Central,West,Parcel,Standard,383,Delivered,3,On Time
SHP01827,CUST0130,2024-05-28,2024-05-30,East,Central,Electronics,Standard,180,Delivered,2,On Time
SHP01705,CUST0053,2024-05-28,2024-06-03,North,South,Fragile,Express,395,Delivered,6,Not On Time
SHP01740,CUST0172,2024-05-28,2024-05-31,Central,East,Document,Express,655,Delivered,3,On Time
SHP01952,CUST0218,2024-05-28,2024-05-30,North,Central,Document,Same Day,187,Delivered,2,On Time
SHP00294,CUST0160,2024-05-29,2024-06-03,North,North,Parcel,Same Day,423,Delivered,5,Not On Time
SHP00958,CUST0198,2024-05-30,2024-06-01,East,South,Fragile,Standard,394,Delayed,2,Not On Time
SHP01524,CUST0416,2024-05-30,2024-06-03,North,South,Parcel,Express,230,Delivered,4,Not On Time
SHP00182,CUST0247,2024-05-30,2024-06-02,West,North,Parcel,Standard,313,Failed,3,Not On Time
SHP00199,CUST0324,2024-05-31,2024-06-03,Central,Central,Parcel,Standard,489,Delivered,3,On Time
SHP01436,CUST0439,2024-05-31,2024-06-04,East,East,Parcel,Standard,337,Delivered,4,Not On Time
SHP01650,CUST0203,2024-05-31,2024-06-02,North,East,Parcel,Standard,319,Delivered,2,On Time
SHP00207,CUST0184,2024-06-01,2024-06-07,Central,West,Electronics,Express,395,Delivered,6,Not On Time
SHP01044,CUST0123,2024-06-02,2024-06-04,West,North,Fragile,Express,389,Delivered,2,On Time
SHP00569,CUST0401,2024-06-02,2024-06-09,North,North,Electronics,Standard,441,Delivered,7,Not On Time
SHP00341,CUST0255,2024-06-02,2024-06-06,South,East,Fragile,Express,286,Delivered,4,Not On Time
SHP01845,CUST0294,2024-06-03,2024-06-07,North,North,Parcel,Express,490,Delivered,4,Not On Time
SHP00268,CUST0280,2024-06-03,2024-06-10,West,South,Electronics,Standard,131,Delivered,7,Not On Time
SHP01495,CUST0325,2024-06-04,2024-06-08,Central,East,Fragile,Express,606,Delivered,4,Not On Time
SHP00894,CUST0372,2024-06-04,2024-06-05,North,West,Fragile,Same Day,760,Delivered,1,On Time
SHP01295,CUST0098,2024-06-05,2024-06-08,West,East,Fragile,Standard,495,Delivered,3,On Time
SHP00805,CUST0198,2024-06-05,2024-06-06,West,East,Electronics,Standard,181,Delayed,1,Not On Time
SHP00243,CUST0470,2024-06-06,2024-06-08,North,West,Document,Express,571,Delivered,2,On Time
SHP01427,CUST0395,2024-06-07,2024-06-14,North,North,Fragile,Express,181,Delayed,7,Not On Time
SHP01631,CUST0240,2024-06-07,2024-06-12,West,East,Fragile,Standard,322,Delivered,5,Not On Time
SHP00372,CUST0144,2024-06-08,2024-06-11,South,North,Parcel,Express,473,Delayed,3,Not On Time
SHP01957,CUST0097,2024-06-08,2024-06-10,South,North,Document,Express,188,Delivered,2,On Time
SHP01704,CUST0201,2024-06-08,2024-06-12,South,West,Parcel,Standard,167,Delivered,4,Not On Time
SHP01179,CUST0124,2024-06-08,2024-06-09,East,Central,Document,Standard,186,Delivered,1,On Time
SHP00213,CUST0187,2024-06-09,2024-06-11,Central,South,Parcel,Standard,236,Delivered,2,On Time
SHP00930,CUST0326,2024-06-10,2024-06-15,East,North,Document,Standard,410,Delivered,5,Not On Time
SHP00056,CUST0464,2024-06-10,2024-06-13,South,North,Parcel,Standard,427,Delivered,3,On Time
SHP01866,CUST0349,2024-06-12,2024-06-13,West,East,Fragile,Standard,255,Delayed,1,Not On Time
SHP01786,CUST0259,2024-06-12,2024-06-13,South,Central,Parcel,Standard,218,Delivered,1,On Time
SHP00948,CUST0148,2024-06-13,2024-06-18,South,North,Electronics,Standard,366,Delayed,5,Not On Time
SHP01493,CUST0252,2024-06-13,2024-06-16,South,North,Document,Standard,308,Delivered,3,On Time
SHP01347,CUST0443,2024-06-14,2024-06-18,South,Central,Document,Express,412,Delivered,4,Not On Time
SHP00599,CUST0420,2024-06-14,2024-06-18,West,Central,Parcel,Standard,371,Failed,4,Not On Time
SHP00464,CUST0403,2024-06-15,2024-06-17,Central,South,Parcel,Express,315,Delivered,2,On Time
SHP00035,CUST0346,2024-06-15,2024-06-16,South,North,Fragile,Standard,215,Delivered,1,On Time
SHP01010,CUST0451,2024-06-16,2024-06-18,South,West,Parcel,Standard,315,Delayed,2,Not On Time
SHP01945,CUST0147,2024-06-17,2024-06-18,South,South,Parcel,Standard,190,Delivered,1,On Time
SHP01189,CUST0148,2024-06-18,2024-06-24,East,East,Electronics,Standard,267,Delivered,6,Not On Time
SHP00452,CUST0352,2024-06-18,2024-06-20,North,West,Parcel,Standard,191,Failed,2,Not On Time
SHP00754,CUST0199,2024-06-20,2024-06-22,West,West,Parcel,Express,120,Delivered,2,On Time
SHP01056,CUST0308,2024-06-20,2024-06-27,Central,Central,Document,Standard,477,Delivered,7,Not On Time
SHP00488,CUST0489,2024-06-21,2024-06-26,North,South,Parcel,Standard,201,Delivered,5,Not On Time
SHP00468,CUST0417,2024-06-21,2024-06-22,South,Central,Fragile,Standard,376,Cancelled,1,Not On Time
SHP00734,CUST0424,2024-06-21,2024-06-22,East,West,Parcel,Standard,383,Failed,1,Not On Time
SHP01864,CUST0128,2024-06-21,2024-06-23,West,West,Parcel,Standard,473,Delivered,2,On Time
SHP00538,CUST0039,2024-06-25,2024-06-28,East,North,Parcel,Express,206,Delivered,3,On Time
SHP00420,CUST0338,2024-06-25,2024-06-28,South,East,Fragile,Express,399,Delivered,3,On Time
SHP00888,CUST0360,2024-06-25,2024-06-26,South,East,Electronics,Standard,351,Delivered,1,On Time
SHP00252,CUST0129,2024-06-29,2024-07-01,Central,North,Document,Standard,94,Delivered,2,On Time
SHP00949,CUST0267,2024-06-30,2024-07-04,North,South,Fragile,Standard,356,Cancelled,4,Not On Time
SHP01965,CUST0476,2024-07-01,2024-07-03,East,East,Parcel,Standard,192,Delivered,2,On Time
SHP01874,CUST0441,2024-07-01,2024-07-05,North,North,Document,Express,188,Delivered,4,Not On Time
SHP01104,CUST0473,2024-07-01,2024-07-07,East,East,Document,Express,525,Delivered,6,Not On Time
SHP00609,CUST0434,2024-07-02,2024-07-03,North,North,Electronics,Standard,258,Delivered,1,On Time
SHP01446,CUST0151,2024-07-04,2024-07-09,East,North,Fragile,Express,469,Delivered,5,Not On Time
SHP00167,CUST0415,2024-07-05,2024-07-06,South,East,Parcel,Standard,329,Delivered,1,On Time
SHP01150,CUST0478,2024-07-05,2024-07-07,South,East,Fragile,Same Day,686,Delivered,2,On Time
SHP01029,CUST0298,2024-07-05,2024-07-11,South,West,Parcel,Same Day,155,Delivered,6,Not On Time
SHP01099,CUST0099,2024-07-06,2024-07-09,North,East,Parcel,Standard,276,Delivered,3,On Time
SHP00071,CUST0263,2024-07-06,2024-07-10,North,South,Parcel,Standard,299,Delivered,4,Not On Time
SHP00026,CUST0252,2024-07-08,2024-07-13,South,East,Document,Same Day,562,Delivered,5,Not On Time
SHP00479,CUST0144,2024-07-08,2024-07-11,East,South,Parcel,Standard,439,Delivered,3,On Time
SHP01949,CUST0346,2024-07-08,2024-07-09,East,West,Fragile,Same Day,148,Delivered,1,On Time
SHP00132,CUST0112,2024-07-08,2024-07-10,North,South,Electronics,Standard,310,Cancelled,2,Not On Time
SHP01828,CUST0500,2024-07-08,2024-07-09,Central,West,Fragile,Same Day,277,Delivered,1,On Time
SHP00256,CUST0060,2024-07-09,2024-07-13,West,Central,Parcel,Standard,372,Delivered,4,Not On Time
SHP01222,CUST0369,2024-07-09,2024-07-11,South,West,Parcel,Express,398,Delivered,2,On Time
SHP00403,CUST0002,2024-07-10,2024-07-17,East,East,Parcel,Standard,444,Delivered,7,Not On Time
SHP01887,CUST0385,2024-07-10,2024-07-16,East,North,Document,Express,116,Delivered,6,Not On Time
SHP01261,CUST0304,2024-07-10,2024-07-12,North,East,Parcel,Standard,104,Delivered,2,On Time
SHP00730,CUST0254,2024-07-12,2024-07-17,Central,East,Document,Standard,146,Delivered,5,Not On Time
SHP00920,CUST0140,2024-07-12,2024-07-15,Central,Central,Fragile,Standard,402,Delivered,3,On Time
SHP01370,CUST0453,2024-07-12,2024-07-15,North,South,Document,Standard,300,Failed,3,Not On Time
SHP00811,CUST0037,2024-07-14,2024-07-15,East,West,Document,Express,430,Delivered,1,On Time
SHP00797,CUST0160,2024-07-16,2024-07-22,Central,East,Fragile,Standard,376,Delivered,6,Not On Time
SHP00162,CUST0009,2024-07-16,2024-07-18,West,West,Electronics,Standard,278,Delivered,2,On Time
SHP01507,CUST0233,2024-07-16,2024-07-23,Central,Central,Parcel,Standard,451,Delayed,7,Not On Time
SHP01319,CUST0099,2024-07-17,2024-07-22,West,East,Parcel,Standard,125,Delivered,5,Not On Time
SHP01903,CUST0147,2024-07-18,2024-07-20,Central,West,Electronics,Standard,138,Delivered,2,On Time
SHP01043,CUST0304,2024-07-19,2024-07-21,Central,North,Parcel,Standard,477,Delayed,2,Not On Time
SHP00090,CUST0208,2024-07-19,2024-07-21,East,South,Fragile,Standard,273,Delivered,2,On Time
SHP00868,CUST0131,2024-07-20,2024-07-23,North,Central,Document,Express,329,Delivered,3,On Time
SHP00057,CUST0404,2024-07-20,2024-07-25,East,North,Parcel,Standard,333,Delivered,5,Not On Time
SHP00492,CUST0152,2024-07-21,2024-07-24,Central,South,Document,Standard,428,Delayed,3,Not On Time
SHP01988,CUST0054,2024-07-21,2024-07-25,East,South,Parcel,Standard,341,Delivered,4,Not On Time
SHP00155,CUST0120,2024-07-21,2024-07-25,Central,East,Electronics,Express,260,Delayed,4,Not On Time
SHP00615,CUST0161,2024-07-23,2024-07-26,South,South,Parcel,Standard,176,Delivered,3,On Time
SHP00049,CUST0408,2024-07-24,2024-07-28,West,North,Parcel,Standard,407,Delivered,4,Not On Time
SHP01329,CUST0116,2024-07-24,2024-07-30,North,North,Document,Same Day,711,Delivered,6,Not On Time
SHP00111,CUST0075,2024-07-25,2024-07-28,North,North,Parcel,Express,202,Delayed,3,Not On Time
SHP01391,CUST0113,2024-07-26,2024-07-30,North,Central,Parcel,Standard,314,Delivered,4,Not On Time
SHP00197,CUST0456,2024-07-26,2024-07-28,West,East,Document,Standard,444,Delivered,2,On Time
SHP01722,CUST0420,2024-07-26,2024-07-29,Central,East,Electronics,Standard,290,Delayed,3,Not On Time
SHP01312,CUST0422,2024-07-26,2024-07-27,West,West,Fragile,Express,609,Delivered,1,On Time
SHP01270,CUST0104,2024-07-28,2024-08-01,West,North,Parcel,Standard,413,Delivered,4,Not On Time
SHP01997,CUST0340,2024-07-31,2024-08-03,West,West,Parcel,Standard,98,Delivered,3,On Time
SHP01860,CUST0254,2024-07-31,2024-08-02,North,North,Parcel,Express,561,Delivered,2,On Time
SHP01353,CUST0227,2024-08-01,2024-08-03,North,West,Document,Standard,120,Failed,2,Not On Time
SHP00646,CUST0112,2024-08-01,2024-08-05,East,East,Fragile,Standard,311,Delivered,4,Not On Time
SHP00906,CUST0473,2024-08-02,2024-08-05,East,Central,Document,Standard,428,Delivered,3,On Time
SHP01177,CUST0099,2024-08-03,2024-08-05,Central,South,Electronics,Standard,363,Delivered,2,On Time
SHP00818,CUST0153,2024-08-03,2024-08-04,East,North,Electronics,Express,308,Delivered,1,On Time
SHP01212,CUST0349,2024-08-03,2024-08-04,East,East,Parcel,Same Day,166,Delivered,1,On Time
SHP01067,CUST0402,2024-08-03,2024-08-06,West,Central,Parcel,Express,487,Delayed,3,Not On Time
SHP00411,CUST0384,2024-08-04,2024-08-05,West,North,Fragile,Standard,272,Failed,1,Not On Time
SHP00069,CUST0366,2024-08-04,2024-08-07,East,Central,Document,Standard,469,Delivered,3,On Time
SHP01946,CUST0338,2024-08-04,2024-08-08,West,North,Fragile,Express,619,Failed,4,Not On Time
SHP01519,CUST0194,2024-08-04,2024-08-09,East,West,Electronics,Express,694,Delivered,5,Not On Time
SHP00460,CUST0310,2024-08-04,2024-08-08,East,North,Parcel,Standard,465,Delivered,4,Not On Time
SHP00352,CUST0163,2024-08-05,2024-08-06,South,Central,Parcel,Standard,314,Delivered,1,On Time
SHP01163,CUST0208,2024-08-05,2024-08-08,Central,East,Document,Express,382,Delivered,3,On Time
SHP00840,CUST0445,2024-08-05,2024-08-07,Central,East,Parcel,Same Day,810,Delivered,2,On Time
SHP00148,CUST0169,2024-08-07,2024-08-09,North,East,Document,Express,207,Cancelled,2,Not On Time
SHP01383,CUST0484,2024-08-10,2024-08-13,North,East,Parcel,Express,164,Delivered,3,On Time
SHP00537,CUST0161,2024-08-11,2024-08-16,East,South,Parcel,Standard,291,Delivered,5,Not On Time
SHP01205,CUST0068,2024-08-11,2024-08-12,Central,South,Parcel,Express,154,Delivered,1,On Time
SHP01365,CUST0289,2024-08-12,2024-08-14,Central,West,Document,Express,279,Delivered,2,On Time
SHP00738,CUST0398,2024-08-12,2024-08-15,East,South,Parcel,Express,357,Delayed,3,Not On Time
SHP01157,CUST0277,2024-08-13,2024-08-20,West,West,Electronics,Express,634,Delivered,7,Not On Time
SHP01161,CUST0304,2024-08-13,2024-08-17,North,West,Document,Same Day,427,Delivered,4,Not On Time
SHP00231,CUST0404,2024-08-13,2024-08-18,Central,East,Document,Standard,84,Delivered,5,Not On Time
SHP00694,CUST0384,2024-08-15,2024-08-19,East,East,Fragile,Standard,471,Delivered,4,Not On Time
SHP00817,CUST0392,2024-08-15,2024-08-21,Central,West,Fragile,Standard,397,Delivered,6,Not On Time
SHP00717,CUST0135,2024-08-16,2024-08-19,East,Central,Fragile,Express,692,Delivered,3,On Time
SHP00227,CUST0195,2024-08-17,2024-08-19,Central,East,Parcel,Express,448,Delivered,2,On Time
SHP00120,CUST0401,2024-08-18,2024-08-19,West,East,Parcel,Express,680,Failed,1,Not On Time
SHP01469,CUST0128,2024-08-18,2024-08-21,East,West,Parcel,Same Day,337,Delivered,3,On Time
SHP00085,CUST0033,2024-08-18,2024-08-22,East,South,Document,Express,144,Delivered,4,Not On Time
SHP01923,CUST0176,2024-08-19,2024-08-23,South,North,Fragile,Express,134,Delivered,4,Not On Time
SHP01896,CUST0460,2024-08-19,2024-08-20,South,North,Parcel,Express,340,Delivered,1,On Time
SHP00638,CUST0443,2024-08-20,2024-08-23,East,South,Parcel,Standard,220,Delivered,3,On Time
SHP00691,CUST0371,2024-08-20,2024-08-22,West,West,Document,Express,435,Delivered,2,On Time
SHP00444,CUST0470,2024-08-22,2024-08-23,West,South,Document,Express,420,Delayed,1,Not On Time
SHP01992,CUST0375,2024-08-22,2024-08-25,South,South,Document,Express,391,Delivered,3,On Time
SHP00577,CUST0022,2024-08-23,2024-08-27,North,North,Electronics,Express,454,Delivered,4,Not On Time
SHP01987,CUST0238,2024-08-23,2024-08-25,Central,Central,Parcel,Standard,255,Delivered,2,On Time
SHP00763,CUST0158,2024-08-23,2024-08-24,West,West,Parcel,Express,669,Delivered,1,On Time
SHP00988,CUST0038,2024-08-24,2024-08-26,West,Central,Electronics,Standard,100,Delivered,2,On Time
SHP01733,CUST0230,2024-08-24,2024-08-26,Central,East,Parcel,Standard,309,Delayed,2,Not On Time
SHP01791,CUST0365,2024-08-25,2024-08-29,Central,South,Document,Express,529,Delivered,4,Not On Time
SHP01984,CUST0051,2024-08-25,2024-08-26,North,Central,Document,Express,475,Delivered,1,On Time
SHP00647,CUST0438,2024-08-26,2024-08-30,North,Central,Parcel,Express,235,Delivered,4,Not On Time
SHP01861,CUST0264,2024-08-29,2024-08-31,Central,South,Document,Express,560,Delivered,2,On Time
SHP01662,CUST0283,2024-08-29,2024-08-31,Central,East,Fragile,Standard,108,Cancelled,2,Not On Time
SHP01363,CUST0027,2024-08-29,2024-08-31,West,North,Parcel,Standard,300,Delivered,2,On Time
SHP01517,CUST0226,2024-08-29,2024-09-03,South,Central,Electronics,Express,420,Delivered,5,Not On Time
SHP00040,CUST0277,2024-08-29,2024-09-03,South,Central,Document,Standard,423,Delivered,5,Not On Time
SHP01895,CUST0286,2024-08-29,2024-09-04,Central,Central,Parcel,Express,120,Failed,6,Not On Time
SHP00714,CUST0097,2024-08-30,2024-09-02,North,West,Electronics,Standard,253,Delayed,3,Not On Time
SHP01765,CUST0284,2024-08-31,2024-09-02,Central,North,Parcel,Express,449,Failed,2,Not On Time
SHP00873,CUST0367,2024-08-31,2024-09-03,Central,South,Electronics,Standard,421,Delivered,3,On Time
SHP01127,CUST0448,2024-09-01,2024-09-05,West,South,Document,Express,641,Delivered,4,Not On Time
SHP01853,CUST0481,2024-09-02,2024-09-09,West,West,Electronics,Standard,263,Delivered,7,Not On Time
SHP00271,CUST0453,2024-09-02,2024-09-08,Central,Central,Fragile,Express,619,Delivered,6,Not On Time
SHP00153,CUST0317,2024-09-03,2024-09-05,Central,West,Document,Standard,482,Delivered,2,On Time
SHP00340,CUST0304,2024-09-03,2024-09-08,East,South,Electronics,Standard,310,Delivered,5,Not On Time
SHP00644,CUST0147,2024-09-05,2024-09-12,North,East,Parcel,Express,304,Delivered,7,Not On Time
SHP00598,CUST0004,2024-09-05,2024-09-10,East,Central,Document,Express,654,Delivered,5,Not On Time
SHP00570,CUST0035,2024-09-06,2024-09-09,North,West,Fragile,Same Day,736,Delivered,3,On Time
SHP01081,CUST0192,2024-09-06,2024-09-08,South,Central,Fragile,Express,329,Delivered,2,On Time
SHP01119,CUST0049,2024-09-07,2024-09-10,West,South,Parcel,Express,263,Delivered,3,On Time
SHP01387,CUST0017,2024-09-07,2024-09-10,South,West,Fragile,Standard,131,Delivered,3,On Time
SHP00257,CUST0172,2024-09-09,2024-09-11,South,Central,Parcel,Express,403,Delivered,2,On Time
SHP00018,CUST0220,2024-09-09,2024-09-13,South,North,Fragile,Standard,356,Cancelled,4,Not On Time
SHP01784,CUST0158,2024-09-09,2024-09-13,Central,South,Electronics,Standard,409,Delayed,4,Not On Time
SHP00191,CUST0477,2024-09-10,2024-09-14,Central,Central,Document,Standard,439,Delivered,4,Not On Time
SHP00204,CUST0046,2024-09-10,2024-09-14,North,North,Fragile,Express,129,Delivered,4,Not On Time
SHP01812,CUST0373,2024-09-10,2024-09-14,North,West,Document,Standard,407,Delivered,4,Not On Time
SHP00525,CUST0006,2024-09-12,2024-09-16,South,North,Electronics,Standard,483,Delivered,4,Not On Time
SHP01989,CUST0099,2024-09-12,2024-09-18,Central,North,Parcel,Standard,331,Cancelled,6,Not On Time
SHP00369,CUST0380,2024-09-14,2024-09-17,West,South,Electronics,Standard,264,Delivered,3,On Time
SHP00749,CUST0233,2024-09-15,2024-09-20,South,East,Fragile,Standard,445,Delivered,5,Not On Time
SHP01167,CUST0037,2024-09-15,2024-09-21,East,North,Electronics,Standard,500,Delivered,6,Not On Time
SHP00753,CUST0280,2024-09-17,2024-09-20,South,Central,Parcel,Same Day,583,Delivered,3,On Time
SHP00971,CUST0349,2024-09-17,2024-09-18,West,Central,Document,Standard,179,Delivered,1,On Time
