Shipment_ID,Order_Date,Delivery_Date,Customer_Type,Origin_Zone,Destination_Zone,Package_Type,Shipping_Mode,Shipping_Cost,Delivery_Status
SHP01170,2025-12-27,2026-01-03,Individual,North,South,Fragile,Standard,303,Delivered
SHP01712,2025-12-27,2025-12-31,Individual,North,East,Document,Express,364,Delivered
SHP00397,2025-12-29,2026-01-02,Individual,South,North,Parcel,Same Day,360,Delivered
SHP01349,2025-12-29,2026-01-01,Business,North,South,Fragile,Standard,409,Delayed
SHP00416,2025-12-29,2026-01-01,Individual,West,Central,Parcel,Standard,338,Delivered
SHP00055,2025-12-30,2026-01-01,Business,South,Central,Document,Standard,425,Delivered
SHP00152,2025-12-30,2026-01-04,Business,Central,East,Parcel,Express,206,Delivered
SHP01260,2025-12-31,2026-01-05,Individual,East,North,Parcel,Express,610,Delivered
SHP01009,2025-12-31,2026-01-02,Business,North,East,Parcel,Standard,81,Delivered
SHP00511,2026-01-01,2026-01-04,Individual,Central,South,Parcel,Standard,128,Delivered
SHP00519,2026-01-01,2026-01-03,Business,East,South,Fragile,Standard,387,Failed
SHP01433,2026-01-01,2026-01-02,Individual,Central,North,Electronics,Standard,169,Delivered
SHP00443,2026-01-02,2026-01-06,Individual,South,West,Document,Same Day,542,Delivered
SHP01328,2026-01-03,2026-01-05,Individual,West,Central,Parcel,Standard,82,Delivered
SHP00427,2026-01-04,2026-01-09,Individual,South,East,Parcel,Express,223,Delivered
SHP00952,2026-01-04,2026-01-09,Business,South,South,Parcel,Standard,370,Delivered
SHP01574,2026-01-05,2026-01-08,Individual,South,North,Document,Express,399,Delayed
SHP00499,2026-01-05,2026-01-08,Individual,East,South,Parcel,Standard,309,Delivered
SHP00983,2026-01-05,2026-01-10,Individual,Central,South,Parcel,Express,301,Delivered
SHP00591,2026-01-07,2026-01-11,Individual,West,North,Electronics,Express,435,Delivered
SHP01289,2026-01-07,2026-01-10,Individual,South,Central,Parcel,Express,116,Delivered
SHP01188,2026-01-07,2026-01-09,Business,North,West,Document,Standard,333,Delayed
SHP01748,2026-01-07,2026-01-10,Individual,South,West,Fragile,Standard,346,Delivered
SHP00678,2026-01-08,2026-01-12,Business,East,West,Parcel,Standard,123,Cancelled
SHP00404,2026-01-08,2026-01-10,Individual,East,Central,Fragile,Express,130,Delivered
SHP01116,2026-01-08,2026-01-11,Business,North,Central,Fragile,Same Day,688,Delayed
SHP00514,2026-01-09,2026-01-10,Business,West,West,Electronics,Standard,237,Delivered
SHP00325,2026-01-10,2026-01-12,Business,East,West,Document,Express,689,Delayed
SHP01854,2026-01-11,2026-01-17,Individual,Central,Central,Fragile,Standard,356,Delivered
SHP00115,2026-01-12,2026-01-15,Individual,Central,West,Parcel,Express,392,Delayed
SHP01880,2026-01-13,2026-01-15,Individual,South,South,Parcel,Standard,223,Cancelled
SHP01031,2026-01-13,2026-01-16,Individual,West,Central,Document,Express,365,Failed
SHP01540,2026-01-13,2026-01-15,Individual,West,East,Parcel,Express,477,Delivered
SHP01691,2026-01-13,2026-01-15,Individual,Central,Central,Fragile,Express,134,Delayed
SHP00966,2026-01-15,2026-01-21,Business,South,West,Document,Express,553,Delivered
SHP01527,2026-01-15,2026-01-16,Individual,North,Central,Parcel,Standard,199,Delivered
SHP00698,2026-01-17,2026-01-20,Business,South,North,Fragile,Same Day,830,Delivered
SHP01128,2026-01-17,2026-01-20,Business,East,East,Parcel,Express,315,Delayed
SHP00019,2026-01-17,2026-01-22,Individual,Central,Central,Parcel,Express,634,Delivered
SHP01300,2026-01-17,2026-01-18,Business,West,South,Electronics,Express,151,Delivered
SHP01752,2026-01-18,2026-01-20,Individual,North,Central,Parcel,Standard,87,Delivered
SHP00121,2026-01-18,2026-01-19,Individual,West,South,Document,Standard,178,Delivered
SHP00675,2026-01-19,2026-01-21,Individual,South,South,Parcel,Express,311,Delivered
SHP00225,2026-01-19,2026-01-21,Individual,South,East,Fragile,Express,141,Delayed
SHP01407,2026-01-19,2026-01-21,Individual,South,North,Electronics,Express,220,Delivered
SHP01620,2026-01-20,2026-01-22,Individual,Central,West,Fragile,Standard,150,Delayed
SHP00446,2026-01-20,2026-01-26,Individual,Central,East,Fragile,Same Day,715,Delivered
SHP01039,2026-01-20,2026-01-21,Individual,Central,North,Parcel,Express,571,Delayed
SHP01454,2026-01-21,2026-01-24,Individual,West,South,Fragile,Express,409,Delivered
SHP00164,2026-01-21,2026-01-27,Individual,North,Central,Parcel,Same Day,421,Delivered
SHP00520,2026-01-21,2026-01-24,Business,West,South,Parcel,Standard,416,Delivered
SHP01165,2026-01-22,2026-01-24,Business,West,Central,Electronics,Standard,358,Delivered
SHP00383,2026-01-23,2026-01-28,Individual,South,South,Parcel,Standard,111,Delivered
SHP00470,2026-01-23,2026-01-26,Business,East,West,Parcel,Standard,297,Delivered
SHP01420,2026-01-24,2026-01-26,Business,Central,North,Electronics,Express,664,Delivered
SHP01445,2026-01-24,2026-01-29,Individual,Central,Central,Parcel,Standard,326,Delivered
SHP00827,2026-01-24,2026-01-28,Individual,West,South,Document,Standard,468,Delivered
SHP01036,2026-01-27,2026-01-31,Individual,North,Central,Parcel,Express,372,Delivered
SHP00273,2026-01-28,2026-02-01,Business,East,East,Parcel,Express,130,Cancelled
SHP01120,2026-01-28,2026-01-29,Business,West,Central,Fragile,Standard,88,Delivered
SHP00936,2026-01-28,2026-02-04,Individual,West,West,Fragile,Standard,428,Delivered
SHP00712,2026-01-28,2026-02-01,Individual,South,Central,Parcel,Standard,241,Delivered
SHP00603,2026-01-28,2026-01-31,Individual,North,Central,Parcel,Standard,177,Delivered
SHP01899,2026-01-28,2026-01-31,Individual,East,West,Electronics,Standard,444,Delivered
SHP00940,2026-01-30,2026-02-01,Individual,South,South,Parcel,Same Day,590,Delivered
SHP01229,2026-01-30,2026-02-03,Individual,Central,South,Parcel,Standard,370,Delivered
SHP00399,2026-01-30,2026-02-03,Individual,North,Central,Parcel,Express,407,Delivered
SHP01756,2026-01-30,2026-02-03,Individual,North,South,Document,Standard,476,Failed
SHP00619,2026-01-30,2026-02-01,Individual,North,West,Parcel,Standard,372,Delivered
SHP00361,2026-01-31,2026-02-03,Business,West,South,Parcel,Standard,451,Delivered
SHP01276,2026-02-01,2026-02-07,Individual,North,North,Parcel,Express,643,Delivered
SHP00580,2026-02-01,2026-02-05,Individual,West,Central,Fragile,Standard,166,Delivered
SHP00884,2026-02-01,2026-02-07,Business,East,East,Parcel,Standard,245,Cancelled
SHP00590,2026-02-02,2026-02-06,Business,East,East,Fragile,Express,181,Delivered
SHP00170,2026-02-02,2026-02-03,Individual,East,West,Parcel,Standard,383,Failed
SHP00493,2026-02-02,2026-02-05,Individual,North,Central,Parcel,Express,526,Delivered
SHP01832,2026-02-02,2026-02-04,Individual,Central,South,Parcel,Express,311,Delivered
SHP00070,2026-02-02,2026-02-03,Individual,East,South,Document,Express,680,Delayed
SHP00106,2026-02-05,2026-02-06,Individual,North,North,Document,Express,130,Delivered
SHP00583,2026-02-05,2026-02-08,Individual,North,West,Electronics,Standard,240,Delivered
SHP01950,2026-02-05,2026-02-10,Individual,Central,North,Fragile,Standard,290,Delivered
SHP00158,2026-02-05,2026-02-12,Business,Central,North,Document,Same Day,328,Delivered
SHP01842,2026-02-06,2026-02-09,Individual,Central,North,Parcel,Express,654,Delivered
SHP00917,2026-02-07,2026-02-08,Business,East,North,Electronics,Express,143,Delivered
SHP00363,2026-02-07,2026-02-12,Business,North,South,Document,Express,480,Delayed
SHP01679,2026-02-08,2026-02-12,Individual,West,East,Electronics,Standard,380,Delayed
SHP01713,2026-02-08,2026-02-09,Individual,South,West,Parcel,Standard,379,Delayed
SHP01755,2026-02-08,2026-02-11,Individual,Central,West,Parcel,Standard,157,Delivered
SHP01995,2026-02-08,2026-02-11,Individual,North,South,Electronics,Standard,393,Delivered
SHP00010,2026-02-08,2026-02-10,Individual,West,North,Parcel,Standard,105,Delivered
SHP01954,2026-02-08,2026-02-11,Business,East,North,Document,Express,368,Delivered
SHP00574,2026-02-09,2026-02-14,Individual,South,North,Parcel,Standard,220,Delivered
SHP00552,2026-02-09,2026-02-11,Business,West,East,Parcel,Express,494,Failed
SHP01159,2026-02-10,2026-02-14,Individual,East,West,Electronics,Express,395,Delivered
SHP01931,2026-02-11,2026-02-14,Individual,Central,West,Electronics,Express,270,Delivered
SHP00309,2026-02-12,2026-02-17,Individual,South,West,Fragile,Standard,121,Delivered
SHP01382,2026-02-12,2026-02-16,Business,Central,Central,Fragile,Standard,325,Delivered
SHP00957,2026-02-13,2026-02-18,Business,East,North,Electronics,Express,451,Delivered
SHP01706,2026-02-14,2026-02-15,Individual,East,West,Parcel,Express,616,Delivered
SHP00388,2026-02-14,2026-02-15,Individual,North,West,Electronics,Same Day,839,Delivered
SHP01901,2026-02-14,2026-02-16,Individual,East,North,Parcel,Express,179,Delayed
SHP00047,2026-02-14,2026-02-16,Individual,East,North,Document,Standard,274,Delivered
SHP00760,2026-02-15,2026-02-21,Individual,South,West,Parcel,Standard,213,Delivered
SHP00041,2026-02-15,2026-02-18,Individual,North,West,Electronics,Express,430,Delivered
SHP01818,2026-02-16,2026-02-18,Individual,Central,North,Parcel,Standard,173,Delivered
SHP01076,2026-02-16,2026-02-20,Individual,North,South,Fragile,Express,266,Delivered
SHP00929,2026-02-16,2026-02-17,Business,Central,North,Fragile,Standard,85,Delivered
SHP00857,2026-02-17,2026-02-21,Individual,South,North,Parcel,Standard,161,Delayed
SHP01352,2026-02-17,2026-02-20,Individual,North,East,Parcel,Standard,390,Delivered
SHP01978,2026-02-18,2026-02-24,Individual,North,South,Fragile,Express,483,Delivered
SHP00091,2026-02-18,2026-02-22,Individual,West,North,Document,Standard,163,Delivered
SHP01956,2026-02-19,2026-02-24,Business,South,East,Document,Express,283,Failed
SHP01554,2026-02-19,2026-02-20,Business,West,West,Document,Express,410,Delivered
SHP01180,2026-02-19,2026-02-22,Business,West,East,Document,Standard,177,Delayed
SHP01218,2026-02-19,2026-02-21,Business,South,East,Electronics,Express,202,Delayed
SHP01593,2026-02-21,2026-02-26,Business,Central,West,Fragile,Express,559,Cancelled
SHP01962,2026-02-21,2026-02-24,Individual,East,North,Fragile,Express,227,Failed
SHP00500,2026-02-22,2026-02-27,Business,West,North,Parcel,Express,346,Delivered
SHP01746,2026-02-22,2026-02-24,Business,South,North,Parcel,Standard,125,Cancelled
SHP00270,2026-02-23,2026-02-25,Individual,North,Central,Document,Express,332,Cancelled
SHP00610,2026-02-23,2026-02-27,Individual,West,North,Parcel,Standard,176,Delivered
SHP00759,2026-02-23,2026-02-26,Individual,Central,North,Parcel,Express,396,Delivered
SHP01834,2026-02-23,2026-02-26,Individual,West,North,Parcel,Standard,440,Delivered
SHP01615,2026-02-25,2026-03-01,Business,Central,North,Fragile,Express,526,Delivered
SHP01897,2026-02-27,2026-03-03,Individual,South,East,Electronics,Express,697,Delivered
SHP01612,2026-02-27,2026-03-04,Business,East,Central,Parcel,Standard,208,Delivered
SHP01970,2026-02-28,2026-03-03,Business,North,West,Document,Express,512,Failed
SHP00338,2026-02-28,2026-03-04,Business,West,North,Document,Express,476,Failed
SHP00327,2026-03-01,2026-03-03,Business,East,Central,Parcel,Standard,385,Delivered
SHP00068,2026-03-02,2026-03-04,Individual,Central,Central,Parcel,Standard,389,Delivered
SHP00367,2026-03-02,2026-03-09,Business,East,Central,Parcel,Express,391,Delayed
SHP01310,2026-03-02,2026-03-05,Individual,Central,West,Document,Standard,197,Cancelled
SHP01608,2026-03-03,2026-03-06,Business,South,North,Document,Same Day,509,Delayed
SHP01309,2026-03-03,2026-03-08,Individual,East,North,Parcel,Standard,306,Delayed
SHP01783,2026-03-03,2026-03-06,Business,East,Central,Parcel,Express,174,Delivered
SHP00643,2026-03-04,2026-03-05,Individual,South,East,Parcel,Standard,381,Delivered
SHP00828,2026-03-04,2026-03-07,Individual,North,South,Parcel,Standard,160,Delivered
SHP01452,2026-03-04,2026-03-07,Business,North,Central,Document,Express,672,Delivered
SHP01024,2026-03-04,2026-03-09,Individual,East,South,Fragile,Same Day,425,Delivered
SHP00109,2026-03-05,2026-03-07,Individual,South,West,Parcel,Express,444,Delivered
SHP00454,2026-03-05,2026-03-07,Individual,Central,North,Document,Express,116,Delivered
SHP00542,2026-03-05,2026-03-12,Individual,East,East,Document,Express,465,Delivered
SHP01201,2026-03-06,2026-03-10,Individual,North,Central,Fragile,Standard,424,Delivered
SHP00130,2026-03-06,2026-03-07,Individual,South,Central,Document,Standard,416,Delivered
SHP01503,2026-03-07,2026-03-08,Individual,West,East,Parcel,Standard,220,Delayed
SHP00606,2026-03-07,2026-03-08,Business,Central,South,Electronics,Standard,118,Delivered
SHP01294,2026-03-07,2026-03-10,Individual,East,Central,Parcel,Same Day,688,Delivered
SHP00594,2026-03-08,2026-03-12,Individual,East,Central,Fragile,Standard,91,Delivered
SHP00232,2026-03-08,2026-03-11,Business,North,South,Parcel,Standard,300,Delivered
SHP00530,2026-03-08,2026-03-09,Business,Central,South,Fragile,Standard,410,Delivered
SHP00771,2026-03-08,2026-03-10,Individual,North,North,Parcel,Standard,403,Delivered
SHP00928,2026-03-10,2026-03-11,Business,East,West,Fragile,Express,276,Delivered
SHP00784,2026-03-10,2026-03-15,Individual,Central,West,Parcel,Standard,115,Delivered
SHP01744,2026-03-10,2026-03-16,Individual,South,Central,Document,Standard,182,Failed
SHP01545,2026-03-11,2026-03-14,Business,South,East,Document,Standard,498,Delayed
SHP00214,2026-03-11,2026-03-13,Business,North,West,Parcel,Standard,389,Delivered
SHP01366,2026-03-11,2026-03-13,Business,North,Central,Electronics,Standard,202,Delayed
SHP01350,2026-03-11,2026-03-15,Individual,Central,South,Parcel,Express,280,Delivered
SHP00332,2026-03-12,2026-03-15,Individual,East,Central,Electronics,Express,533,Delivered
SHP00360,2026-03-12,2026-03-16,Business,Central,East,Parcel,Express,433,Delivered
SHP01900,2026-03-12,2026-03-14,Individual,North,Central,Fragile,Express,497,Delivered
SHP00655,2026-03-14,2026-03-16,Business,North,Central,Parcel,Standard,170,Delivered
SHP00972,2026-03-15,2026-03-16,Business,South,South,Parcel,Same Day,527,Delayed
SHP01670,2026-03-15,2026-03-22,Individual,East,East,Parcel,Express,164,Delayed
SHP01431,2026-03-15,2026-03-17,Individual,Central,South,Parcel,Standard,300,Delivered
SHP00097,2026-03-15,2026-03-18,Individual,East,East,Parcel,Standard,208,Delivered
SHP00995,2026-03-15,2026-03-18,Business,East,West,Electronics,Express,416,Cancelled
SHP01101,2026-03-15,2026-03-18,Individual,North,East,Electronics,Same Day,853,Delivered
SHP00677,2026-03-16,2026-03-18,Individual,West,East,Fragile,Standard,489,Delivered
SHP00012,2026-03-16,2026-03-19,Individual,East,East,Fragile,Standard,443,Delivered
SHP00592,2026-03-16,2026-03-18,Individual,West,South,Document,Express,524,Delivered
SHP00815,2026-03-16,2026-03-21,Business,East,South,Parcel,Express,137,Delivered
SHP01154,2026-03-17,2026-03-18,Business,North,West,Fragile,Same Day,288,Delayed
SHP01030,2026-03-17,2026-03-19,Business,North,West,Document,Express,538,Delivered
SHP01397,2026-03-19,2026-03-22,Individual,Central,North,Parcel,Standard,235,Cancelled
SHP00686,2026-03-22,2026-03-23,Business,South,Central,Fragile,Standard,182,Delivered
SHP00858,2026-03-24,2026-03-30,Individual,Central,West,Electronics,Standard,304,Delivered
SHP00945,2026-03-24,2026-03-28,Business,Central,East,Document,Express,694,Delivered
SHP01544,2026-03-24,2026-03-29,Individual,North,South,Document,Standard,299,Delivered
SHP01122,2026-03-24,2026-03-28,Individual,South,East,Parcel,Standard,138,Delivered
SHP00489,2026-03-25,2026-04-01,Individual,South,Central,Parcel,Standard,156,Delayed
SHP00964,2026-03-25,2026-03-27,Individual,South,West,Fragile,Standard,256,Delayed
SHP00816,2026-03-25,2026-03-29,Individual,East,South,Document,Express,575,Delivered
SHP00835,2026-03-25,2026-03-27,Individual,West,West,Fragile,Express,539,Delivered
SHP00216,2026-03-26,2026-03-30,Business,South,North,Parcel,Standard,242,Failed
SHP01586,2026-03-26,2026-03-29,Individual,North,East,Parcel,Express,655,Delayed
SHP00060,2026-03-26,2026-03-27,Individual,East,South,Electronics,Standard,255,Delivered
SHP00196,2026-03-26,2026-03-29,Individual,South,North,Fragile,Express,454,Delivered
SHP00238,2026-03-26,2026-03-31,Business,West,Central,Electronics,Express,164,Delivered
SHP01217,2026-03-26,2026-03-29,Individual,Central,East,Fragile,Standard,219,Delivered
SHP01148,2026-03-27,2026-03-30,Business,South,Central,Parcel,Same Day,533,Delivered
SHP01062,2026-03-27,2026-03-29,Individual,Central,South,Fragile,Standard,160,Failed
SHP01022,2026-03-29,2026-04-02,Business,South,Central,Fragile,Express,609,Delivered
SHP01837,2026-03-30,2026-04-01,Individual,North,West,Parcel,Express,361,Delayed
SHP01836,2026-03-30,2026-04-02,Business,West,Central,Document,Express,406,Delivered
SHP00794,2026-03-31,2026-04-04,Business,South,West,Electronics,Standard,490,Delivered
SHP01013,2026-03-31,2026-04-03,Individual,Central,West,Electronics,Standard,128,Delayed
SHP01790,2026-04-01,2026-04-04,Individual,West,East,Parcel,Standard,112,Delivered
SHP00211,2026-04-01,2026-04-04,Business,West,North,Parcel,Standard,136,Delivered
SHP01785,2026-04-01,2026-04-05,Business,South,East,Parcel,Same Day,482,Delivered
SHP01564,2026-04-01,2026-04-05,Individual,West,North,Fragile,Standard,279,Delivered
SHP00953,2026-04-02,2026-04-03,Business,West,Central,Parcel,Standard,248,Delivered
SHP00315,2026-04-02,2026-04-06,Individual,West,Central,Parcel,Standard,388,Delayed
SHP00711,2026-04-02,2026-04-04,Individual,South,South,Parcel,Standard,296,Delivered
SHP00548,2026-04-02,2026-04-04,Individual,West,East,Fragile,Express,161,Delivered
SHP00481,2026-04-03,2026-04-04,Individual,South,Central,Electronics,Standard,158,Cancelled
SHP00529,2026-04-03,2026-04-05,Business,South,Central,Parcel,Same Day,243,Delivered
SHP01162,2026-04-04,2026-04-08,Individual,South,North,Fragile,Express,682,Delivered
SHP00861,2026-04-04,2026-04-05,Business,West,Central,Electronics,Express,616,Delivered
SHP00395,2026-04-05,2026-04-11,Individual,Central,Central,Parcel,Standard,461,Delivered
SHP01228,2026-04-05,2026-04-08,Individual,Central,West,Document,Standard,369,Delivered
SHP01088,2026-04-06,2026-04-08,Individual,North,East,Parcel,Express,372,Delivered
SHP00541,2026-04-06,2026-04-08,Business,Central,Central,Document,Standard,103,Cancelled
SHP01571,2026-04-07,2026-04-10,Individual,South,North,Parcel,Express,658,Delivered
SHP00845,2026-04-07,2026-04-10,Business,South,East,Parcel,Standard,259,Delivered
SHP01700,2026-04-07,2026-04-09,Individual,East,Central,Parcel,Standard,195,Delivered
SHP00278,2026-04-07,2026-04-09,Individual,West,North,Document,Standard,168,Delivered
SHP00474,2026-04-08,2026-04-12,Individual,South,West,Parcel,Standard,146,Delivered
SHP00651,2026-04-10,2026-04-13,Individual,East,Central,Document,Standard,485,Delivered
SHP00323,2026-04-10,2026-04-11,Business,North,Central,Document,Standard,423,Cancelled
SHP00925,2026-04-10,2026-04-16,Individual,North,Central,Document,Express,381,Delivered
SHP00031,2026-04-11,2026-04-14,Individual,West,West,Document,Standard,213,Delivered
SHP01788,2026-04-12,2026-04-14,Individual,North,South,Document,Standard,373,Delivered
SHP00934,2026-04-12,2026-04-14,Individual,West,West,Parcel,Express,125,Delivered
SHP00289,2026-04-13,2026-04-15,Business,Central,South,Parcel,Standard,85,Delivered
SHP01759,2026-04-14,2026-04-15,Individual,North,South,Fragile,Standard,275,Delivered
SHP00154,2026-04-15,2026-04-20,Individual,South,North,Parcel,Standard,463,Delivered
SHP01944,2026-04-15,2026-04-18,Individual,West,North,Fragile,Express,316,Cancelled
SHP00736,2026-04-15,2026-04-19,Business,West,North,Parcel,Same Day,283,Delivered
SHP01462,2026-04-16,2026-04-18,Individual,West,North,Document,Standard,192,Delivered
SHP01510,2026-04-16,2026-04-20,Individual,North,North,Parcel,Express,440,Delivered
SHP00997,2026-04-17,2026-04-19,Individual,Central,East,Parcel,Express,297,Delivered
SHP00636,2026-04-17,2026-04-18,Individual,East,South,Parcel,Standard,452,Delivered
SHP01471,2026-04-17,2026-04-22,Business,South,East,Document,Standard,238,Delivered
SHP00299,2026-04-17,2026-04-18,Individual,South,East,Parcel,Standard,321,Delivered
SHP00034,2026-04-20,2026-04-25,Individual,Central,Central,Fragile,Standard,107,Delivered
SHP01580,2026-04-21,2026-04-27,Individual,North,North,Parcel,Standard,478,Delivered
SHP00709,2026-04-22,2026-04-25,Business,East,East,Electronics,Same Day,401,Delayed
SHP01484,2026-04-23,2026-04-27,Individual,East,West,Parcel,Standard,119,Cancelled
SHP00823,2026-04-23,2026-04-27,Individual,North,East,Parcel,Express,169,Delivered
SHP00748,2026-04-24,2026-04-27,Individual,East,North,Document,Express,210,Delivered
SHP01915,2026-04-24,2026-04-28,Individual,North,South,Parcel,Same Day,783,Delivered
SHP01806,2026-04-25,2026-05-01,Business,South,North,Electronics,Express,679,Delayed
SHP01967,2026-04-25,2026-04-26,Business,Central,East,Parcel,Standard,309,Delivered
SHP00731,2026-04-26,2026-04-30,Business,West,South,Parcel,Standard,317,Delivered
SHP00620,2026-04-27,2026-04-30,Business,West,East,Parcel,Standard,337,Delivered
SHP01299,2026-04-28,2026-05-02,Individual,North,North,Electronics,Standard,499,Delivered
SHP00386,2026-04-28,2026-04-29,Individual,East,Central,Parcel,Express,199,Delivered
SHP00897,2026-04-28,2026-05-02,Business,West,Central,Fragile,Standard,411,Failed
SHP01175,2026-04-29,2026-05-01,Individual,East,East,Parcel,Standard,476,Delivered
SHP00428,2026-04-30,2026-05-05,Business,South,West,Parcel,Standard,121,Delivered
SHP01563,2026-04-30,2026-05-04,Individual,Central,East,Parcel,Express,536,Delivered
SHP00774,2026-04-30,2026-05-07,Business,North,South,Document,Standard,189,Delivered
SHP00373,2026-05-01,2026-05-03,Business,Central,West,Fragile,Standard,178,Delivered
SHP00539,2026-05-02,2026-05-05,Individual,East,West,Parcel,Standard,207,Delivered
SHP00585,2026-05-02,2026-05-05,Individual,Central,West,Fragile,Standard,155,Delivered
SHP00977,2026-05-03,2026-05-10,Business,East,Central,Document,Express,416,Delivered
SHP00291,2026-05-03,2026-05-06,Individual,South,East,Parcel,Standard,350,Delivered
SHP00266,2026-05-03,2026-05-05,Individual,East,Central,Fragile,Standard,438,Delivered
SHP00149,2026-05-04,2026-05-08,Individual,East,West,Parcel,Standard,494,Delivered
SHP01907,2026-05-05,2026-05-10,Individual,East,West,Parcel,Standard,361,Delivered
SHP01245,2026-05-05,2026-05-10,Business,South,West,Fragile,Standard,315,Delivered
SHP00020,2026-05-06,2026-05-08,Individual,North,West,Fragile,Standard,383,Delayed
SHP01658,2026-05-06,2026-05-08,Business,Central,North,Parcel,Standard,369,Cancelled
SHP01653,2026-05-08,2026-05-14,Individual,East,North,Parcel,Standard,280,Delivered
SHP01779,2026-05-08,2026-05-12,Business,East,Central,Fragile,Same Day,441,Delivered
SHP00595,2026-05-08,2026-05-11,Business,North,North,Parcel,Express,580,Delivered
SHP01994,2026-05-09,2026-05-16,Business,East,Central,Electronics,Standard,275,Delivered
SHP00339,2026-05-10,2026-05-17,Business,South,Central,Parcel,Standard,202,Delivered
SHP00001,2026-05-10,2026-05-17,Individual,Central,Central,Document,Standard,168,Failed
SHP01426,2026-05-11,2026-05-14,Individual,South,East,Fragile,Standard,266,Cancelled
SHP01485,2026-05-11,2026-05-14,Business,North,South,Document,Same Day,565,Delivered
SHP00174,2026-05-13,2026-05-15,Individual,Central,South,Document,Standard,251,Delivered
SHP00114,2026-05-13,2026-05-17,Individual,North,North,Document,Standard,307,Delivered
SHP00814,2026-05-14,2026-05-20,Individual,North,East,Parcel,Express,643,Delivered
SHP01440,2026-05-15,2026-05-17,Business,North,Central,Parcel,Express,472,Delivered
SHP01242,2026-05-15,2026-05-19,Individual,North,West,Electronics,Standard,320,Delivered
SHP01058,2026-05-15,2026-05-17,Business,Central,South,Parcel,Standard,194,Delivered
SHP01577,2026-05-16,2026-05-19,Individual,East,East,Document,Express,218,Delivered
SHP01451,2026-05-16,2026-05-17,Business,East,South,Fragile,Express,654,Delivered
SHP00314,2026-05-16,2026-05-19,Business,East,Central,Parcel,Standard,213,Delivered
SHP00412,2026-05-16,2026-05-17,Individual,West,West,Parcel,Standard,497,Delayed
SHP01304,2026-05-18,2026-05-21,Individual,Central,Central,Document,Same Day,257,Delivered
SHP00512,2026-05-18,2026-05-21,Individual,West,South,Document,Standard,435,Delivered
SHP00108,2026-05-20,2026-05-22,Individual,East,East,Document,Standard,210,Failed
SHP01371,2026-05-20,2026-05-24,Individual,East,West,Parcel,Express,476,Delivered
SHP00831,2026-05-21,2026-05-22,Individual,North,South,Parcel,Express,266,Delivered
SHP00008,2026-05-21,2026-05-24,Business,Central,North,Electronics,Standard,146,Delivered
SHP00179,2026-05-21,2026-05-24,Individual,North,Central,Document,Standard,473,Delivered
SHP00413,2026-05-22,2026-05-25,Business,North,West,Electronics,Express,449,Delayed
SHP00769,2026-05-22,2026-05-26,Business,North,East,Electronics,Express,616,Delivered
SHP01417,2026-05-22,2026-05-25,Business,North,South,Parcel,Express,694,Delayed
SHP01398,2026-05-23,2026-05-28,Business,West,West,Parcel,Express,692,Delayed
SHP00463,2026-05-25,2026-05-30,Individual,East,East,Document,Standard,124,Delivered
SHP00883,2026-05-25,2026-05-30,Business,North,East,Fragile,Express,318,Failed
SHP00310,2026-05-26,2026-05-28,Individual,Central,North,Document,Standard,475,Delivered
SHP00704,2026-05-26,2026-05-31,Individual,Central,South,Fragile,Express,682,Delayed
SHP00531,2026-05-26,2026-05-28,Business,West,West,Parcel,Same Day,315,Delayed
SHP00209,2026-05-27,2026-05-31,Individual,East,East,Fragile,Same Day,349,Delivered
SHP01284,2026-05-28,2026-05-31,Individual,South,South,Parcel,Standard,479,Cancelled
SHP00066,2026-05-28,2026-05-31,Business,West,North,Fragile,Express,241,Delivered
SHP00234,2026-05-28,2026-05-31,Individual,East,Central,Electronics,Standard,165,Delivered
SHP00188,2026-05-30,2026-06-02,Individual,West,Central,Parcel,Express,564,Delivered
SHP00564,2026-05-30,2026-06-02,Business,North,Central,Electronics,Express,538,Delivered
SHP00726,2026-05-30,2026-06-03,Individual,South,North,Parcel,Same Day,437,Delivered
SHP00524,2026-06-01,2026-06-02,Individual,North,East,Parcel,Express,466,Delivered
SHP00671,2026-06-01,2026-06-06,Business,North,South,Fragile,Standard,438,Delivered
SHP01086,2026-06-01,2026-06-02,Individual,West,East,Parcel,Standard,413,Delivered
SHP01829,2026-06-01,2026-06-04,Individual,East,North,Fragile,Standard,373,Delivered
SHP01296,2026-06-02,2026-06-03,Business,East,West,Electronics,Express,690,Delivered
SHP00161,2026-06-02,2026-06-04,Individual,Central,North,Fragile,Standard,213,Delivered
SHP00312,2026-06-02,2026-06-03,Business,North,Central,Parcel,Same Day,414,Delivered
SHP00430,2026-06-03,2026-06-06,Individual,South,East,Document,Standard,89,Delivered
SHP01160,2026-06-03,2026-06-04,Business,North,North,Fragile,Express,176,Delivered
SHP00491,2026-06-04,2026-06-08,Business,East,East,Fragile,Express,267,Delivered
SHP01266,2026-06-04,2026-06-07,Business,North,East,Electronics,Express,287,Delivered
SHP01491,2026-06-04,2026-06-07,Individual,South,South,Parcel,Standard,156,Delivered
SHP01377,2026-06-05,2026-06-07,Business,West,West,Fragile,Express,231,Delivered
SHP01641,2026-06-05,2026-06-07,Individual,Central,West,Parcel,Express,336,Cancelled
SHP01293,2026-06-05,2026-06-08,Individual,Central,West,Parcel,Standard,97,Delivered
